skn,name,lat,lng,island
713.4,Waialaenui R Upp,21.29683462,-157.7772577,OA
713.1,Manini Way,21.28850196,-157.7922579,OA
713,UNIV OF HAWAII 713,21.29933514,-157.8167017,OA
712.5,Liloa Rise,21.31683416,-157.8103126,OA
712.4,Puuhonua,21.31183452,-157.8155903,OA
712.3,Manoa Road,21.31016795,-157.8167015,OA
712.2,Oahu Avenue,21.31572312,-157.8111459,OA
712.1,MANOA 712.1,21.31044568,-157.8147571,OA
712,Manoa-Keller,21.3068348,-157.8175349,OA
711.8,Kaimuki NF,21.27796944,-157.7951056,OA
711.7,H-1RainGageatKapiolaniAve,21.28944444,-157.8155556,OA
711.6,"ManoaRGatKanewaiFld,Honolulu",21.29322222,-157.8127222,OA
711.2,Fort Derussy,21.28017,-157.833369,OA
711.1,Kaimuki Pumping,21.28683578,-157.8122578,OA
711,Dole-Pri,21.29711306,-157.8183684,OA
710.2,Puu Makani,21.31683429,-157.8161458,OA
710.1,Clements,21.32016724,-157.8072569,OA
710,NUTRIDGE 710,21.31572334,-157.8211458,OA
709.2,Pensacola Exp S,21.31044619,-157.8400349,OA
709,PUNCHBOWL CRATER 709,21.31016855,-157.846146,OA
708,Tantalus,21.32516743,-157.8289234,OA
707.5,HONOLULU 2.0 SW,21.3004,-157.8293,OA
707.4,Maryknoll School 707.4,21.301,-157.833,OA
707.3,Alihilani,21.30600174,-157.828646,OA
707.2,EWA KALAELOA AIRPORT,21.30555,-158.06582,OA
707.1,Oahu College,21.30377967,-157.8305905,OA
707,H S P A EXPERIMENTAL STATION,21.30294651,-157.8361461,OA
706.5,Niuhelewai HCC JD,21.32180556,-157.8694722,OA
706.4,Makiki Reservoir,21.31433481,-157.837257,OA
706.3,Kinau Street,21.30350227,-157.8455906,OA
706.2,Hono College Hil,21.3135014,-157.8305903,OA
706.1,Punchbowl,21.31350172,-157.8472571,OA
706,Pacific Heights,21.32655639,-157.83809,OA
705.9,Hono Nuuanu&Ber,21.31155767,-157.8594789,OA
705.8,Hono Miller&Ber,21.30628018,-157.8572569,OA
705.7,Hono Pauoa Vall,21.31350185,-157.8530902,OA
705.6,Honolulu-Smith,21.29655801,-157.837813,OA
705.5,Honolulu,21.29683603,-157.8472575,OA
705.4,Us Naval Station,21.30405826,-157.8630899,OA
705.3,Us Exp Station,21.32127903,-157.8472568,OA
705.2,Nuuanu Valley,21.31822382,-157.8553123,OA
705.12,Aloha Tower,21.3034,-157.8627,OA
705.11,Foster Gardens,21.31627955,-157.8583678,OA
705.1,Craigside,21.32211236,-157.849479,OA
705,BERETANIA PUMP STN 705,21.305169,-157.8522571,OA
704.9,Alewa Hts,21.33016769,-157.857812,OA
704.2,Bishop Museum Pk,21.33127901,-157.8703118,OA
704.12,Alewa Mauka,21.3429446,-157.846145,OA
704.11,Press Bldg,21.30239152,-157.8561459,OA
704.1,Farrington High,21.33016799,-157.8722562,OA
704,Hono Substation,21.30572477,-157.8611456,OA
703.1,"HONOLULU FIRE STATION 703.1, HI US",21.3287,-157.9298,OA
703,HONOLULU INTERNATIONAL AIRPORT,21.324,-157.9294,OA
702.8,PTWC,21.3150005,-157.9992,OA
702.7,Kapolei-Kalaeloa AP,21.31667,-158.06667,OA
702.6,Ewa Beach,21.311554,-158.006421,OA
702.5,CAMPBELL IND PK 702.5,21.30572953,-158.1078106,OA
702.4,Halehoku,21.32461584,-158.0091996,OA
702.3,Ewa Beach,21.3135043,-157.9922552,OA
702.2,HONOLULU OBSERV 702.2,21.313926,-157.999529,OA
702.1,Ewa MCAS,21.32517399,-158.0472556,OA
702,Us Magnetic Obs,21.30017459,-158.093922,OA
701.1,Fort De Russy 701.1,21.283,-157.833,OA
701.01,Kalaeloa,21.3134,-158.0825,OA
701,Barbers Point,21.31017585,-158.0689226,OA
700.2,EWA BEACH 1.3 NW,21.3275,-158.0286,OA
700.1,Field 9,21.33017204,-158.0305884,OA
700,Waimanalo,21.32850843,-158.0905884,OA
698,R-14,20.8435048,-156.9008125,LA
697,R-13,20.85933758,-156.899426,LA
696,R-5 (Keomoku),20.84990013,-156.8272024,LA
695,R-1 (Wawaeku),20.8615625,-156.872482,LA
694,MAHANA 694,20.86489202,-156.9083156,LA
693,Koele,20.83711452,-156.9166443,LA
692,535,20.83405848,-156.9221994,LA
691,534,20.83961322,-156.9291446,LA
690,KANEPUU 690,20.87182812,-156.9916489,LA
689,R-12,20.82100837,-156.8769209,LA
688,R-11 Kailua Mauk,20.78323282,-156.8655268,LA
687,R-10,20.82545105,-156.8899768,LA
686,533,20.85655502,-156.9491476,LA
685.1,563,20.797961,-156.879142,LA
685,WAIAKEAKUA 685,20.79462021,-156.8749728,LA
684.1,Waiopaa,20.80878588,-156.880808,LA
684,LANAIHALE 684,20.81128686,-156.8724751,LA
683,555,20.80322922,-156.8908071,LA
682,550,20.78434099,-156.8902494,LA
681.1,562,20.77323021,-156.8910815,LA
681,543,20.77017387,-156.9005257,LA
680,540,20.81711646,-156.9027533,LA
679,LANAI 1,20.87333333,-157.0063889,LA
678,560 (Fld 5415-16),20.80183728,-156.9188624,LA
677,559,20.77044868,-156.929137,LA
676,MALAUEA 676,20.76184095,-156.904414,LA
675.1,561,20.79183904,-156.9052503,LA
675,542 (Palawai Basin),20.78045078,-156.9038602,LA
674,541 (Kapano),20.80767138,-156.9105297,LA
673.01,La Ola,20.76685,-156.9229,LA
673,544 (Manele),20.76683919,-156.9171923,LA
672.1,Lanai City,20.8262997,-156.9182,LA
672,Lanai City,20.82767023,-156.9174765,MA
671,Laboratory,20.82350353,-156.9188649,LA
670,536,20.81544778,-156.9221972,LA
669,558,20.78517098,-156.9210829,LA
668,557 (North End),20.84016555,-156.9638677,LA
667,532,20.82683505,-156.9366432,LA
666,547 (Miki Basin),20.77711468,-156.9319155,LA
665,545,20.78711427,-156.9319165,LA
664,Field 5519,20.79655814,-156.933862,LA
663,528,20.80961198,-156.9505304,LA
662,539 (Exp Plot L-3),20.81988954,-156.9508094,LA
661,537 (Fld 5315-16),20.83072271,-156.9485884,LA
660,548,20.76683589,-156.9505258,LA
658,KAUMALAPAU HARBOR 658,20.78683305,-156.9905286,LA
657,552,20.7815581,-156.9402494,LA
656,LANAI AIRPORT 656,20.7882389,-156.946639,LA
655,546 (1240 Road),20.79461228,-156.9508065,LA
654,529 (57 Road),20.82016666,-156.9599763,LA
653,538,20.83155475,-156.9646999,LA
652,R-6 (Kamoku Woolshed),20.81211104,-156.9638643,LA
651,549,20.78572294,-156.9619168,LA
650,R-8 (Palikoholo),20.763942,-156.968794,LA
599.9,Veg12,21.089777,-156.851746,MO
599.8,Veg11,21.10411,-156.894757,MO
599.7,Veg10,21.162029,-156.787565,MO
599.6,Veg9,21.115145,-156.786325,MO
599.5,Veg8,21.138482,-156.866201,MO
599.4,Veg7,21.127154,-156.89164,MO
599.3,Veg6,21.140881,-156.841251,MO
599.2,Veg5,21.134647,-156.82779,MO
599.17,Simstn_high,21.101491,-156.86002,MO
599.16,Simveg_mid,21.094004,-156.875506,MO
599.15,Simveg_low,21.084001,-156.894746,MO
599.14,Veg31,21.077689,-156.866272,MO
599.13,Veg30,21.095917,-156.920261,MO
599.12,Veg27,21.137626,-156.775197,MO
599.1,Veg4,21.144997,-156.946129,MO
598.2,Honoulimaloo 0412,21.131411,-156.758626,MO
598.1,Keopukaloa 0411,21.145283,-156.729459,MO
563.1,Kalawao,21.17709315,-156.9471873,MO
563,KALAUPAPA 563,21.19014673,-156.9824624,MO
562.1,Field 455,21.17459243,-157.0221839,MO
562,Kipu,21.16348213,-157.0205174,MO
561,Field 501,21.1815361,-157.0232949,MO
560,Field 301,21.16681527,-157.0355174,MO
559.6,Kepali,21.16264921,-156.9805182,MO
559.5,Kalae Lake,21.164872,-156.976352,MO
559.4,Meyer Lake,21.16348251,-156.9805182,MO
559.3,Field 454,21.16348234,-156.9963509,MO
559.2,Field 452,21.17181513,-157.0055174,MO
559.1,Mimo,21.17487018,-157.0241283,MO
559,Maalehua,21.16098227,-157.0213508,MO
558.3,Block 10,21.17403712,-157.0566286,MO
558.1,Block 3,21.18014821,-157.0832954,MO
558,Gage 34,21.18014775,-157.0671842,MO
557.2,Fld 74,21.16959347,-157.0771845,MO
557.1,Block 7,21.17237153,-157.0935733,MO
557,Gage 23,21.17098244,-157.08274,MO
556.5,Fld 102,21.1823706,-157.09524,MO
556.4,Fld 99,21.18153722,-157.0913511,MO
556.3,Fld 126,21.17653825,-157.1107956,MO
556.2,Gage 43,21.18042683,-157.1138512,MO
556,Hoolehua,21.16681656,-157.1055179,MO
555.1,Fld 126 E,21.1695946,-157.118018,MO
555,Gage 36,21.1673723,-157.1119069,MO
554.1,Fld 18,21.17959383,-157.1255178,MO
554,Moomomi,21.17514985,-157.1319066,MO
553,MAKAPULAPAI,21.20333333,-156.9661111,MO
552,Gage 29,21.17403978,-157.1871834,MO
551.5,KakaakoRainGagenearMaunaLoa,21.17447222,-157.2056667,MO
551.4,Moomomi Makai,21.19320421,-157.1607947,MO
551.3,Moomomi Mauka,21.17015037,-157.1521841,MO
551.2,Keonelele Trees,21.17459513,-157.1805168,MO
551.1,Apalu,21.17376248,-157.2149609,MO
551,KEONELELE PENS 551,21.19348306,-157.2038494,MO
550.4,Anapuka 0431,21.215984,-157.241786,MO
550.3,MAUNALOA 3.2 NNW,21.1804,-157.2319,MO
550.2,KEPUHI SHERATON 550.2,21.19265034,-157.2430152,MO
550.1,Kalae Oka Ilio,21.2082034,-157.2169043,MO
550,Kepuhi,21.18792856,-157.2463487,MO
546,PUU ALII,21.13,-156.9169444,MO
545.1,Pukoo Kai,21.07180733,-156.7960768,MO
545,Mapulehu Mauka,21.07264145,-156.8030215,MO
544,Puu Lua Wailau,21.10625523,-156.8163559,MO
543.1,Puuhoikaweea,21.13055556,-156.875,MO
543,Pelekunu Ridge,21.1320925,-156.8766322,MO
542.9,HALAWA VALLEY 542.9,21.15679405,-156.737461,MO
542.6,Kamalo Mauka,21.05570736,-156.8721855,OA
542.5,Puu Kahea,21.13347429,-156.7788563,MO
542.4,Kamalo,21.05681809,-156.8638521,MO
542.3,Mapulehu Mauka,21.06847805,-156.8238555,MO
542.2,Halawa,21.16346229,-156.7471828,MO
542.11,Kamalo,21.052,-156.871,MO
542.1,PUU O HOKU RANCH 542.1,21.1447,-156.7329,MO
542,Mapulehu,21.06680879,-156.8038547,MO
541.2,Puu ALII WEST,21.14083333,-156.9022222,MO
541.1,Pepeopae,21.11681493,-156.90052,MO
541,Kawela,21.10848192,-156.9021865,MO
540.1,WaikoluRaingageatalt900ft,21.14210278,-156.9188861,MO
540,WAIKOLU 540,21.12681472,-156.9205198,MO
539,WAIKOLU VALLEY,21.14194444,-156.9222222,MO
538,MOLOKAI 1,21.115,-156.9475,MO
537.4,New Reservoir,21.13848307,-156.956352,MO
537.2,Makakupaia,21.1068165,-156.9438523,MO
537.1,Kakalehale,21.13292807,-156.9963512,MO
537,Poholua,21.14126109,-156.9702405,MO
536.6,KAUNAKAKAI 3.5 ESE,21.068,-156.963,MO
536.5,Kaunakakai Mauka,21.0946007,-157.0174,MO
536.3,Oliwai,21.10848466,-157.0688543,MO
536.2,Manawainui,21.11126225,-157.0816319,MO
536.1,Kanoa,21.068487,-156.958854,MO
536,KAUNAKAKAI 536,21.08876308,-157.0216311,MO
535,Field 304,21.14181666,-157.0321848,MO
534.1,Field 310,21.14848301,-157.0207955,MO
534,KUALAPUU 534,21.15209396,-157.0355178,MO
533.1,F308,21.13709456,-157.0257959,MO
533,Field 309,21.1301505,-157.0421855,MO
532,Field 312,21.13292826,-157.0549636,MO
531.2,Kualapuu 0421,21.151872,-157.053235,MO
531.1,Kualapuu Res,21.15042745,-157.0480181,MO
531,Field 305,21.14792762,-157.0488516,MO
530.1,Gage 37,21.16264894,-157.0507955,MO
530,Field 302,21.15681602,-157.0538514,MO
529,Field 325,21.12515081,-157.0621865,MO
528.1,Block 2,21.15181659,-157.0782961,MO
528,Field 322,21.14265025,-157.0696855,MO
527.4,Fld 146,21.158761,-157.07024,MO
527.3,Fld 4A,21.16820416,-157.0507954,MO
527.2,Shop,21.162094,-157.043019,MO
527.1,Hoolehua-Hussey,21.16292665,-157.0469066,MO
527,Gage 24,21.16014938,-157.070518,MO
526.1,Field 315A,21.13709486,-157.0663525,MO
526,Field 315,21.1351505,-157.0763527,MO
525.2,Naiwa 0422,21.128209,-157.082404,MO
525.1,Field 328,21.14209476,-157.0810743,MO
525,Green Flat,21.13570597,-157.0927412,MO
524.1,Fld 82,21.16348296,-157.0913512,MO
524,MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT,21.15514996,-157.0924625,MO
523,Gage 26,21.15848357,-157.105518,MO
522,Gage 35,21.15042903,-157.1207964,MO
521.1,F329,21.14404001,-157.1132964,MO
521,Pipika,21.14681738,-157.1055182,MO
520,Mahana,21.14348479,-157.1305186,MO
519.2,Kakaako,21.12681959,-157.1888511,MO
519.1,Kaihuloa,21.11043155,-157.2105183,MO
519,Puupili,21.12598569,-157.1491295,MO
518,Gage 33,21.13459683,-157.1771844,MO
517.2,Gage 42,21.1451521,-157.1838508,MO
517.1,F32,21.15181789,-157.1605176,MO
517,Gage 27,21.15376271,-157.1782951,MO
514,Gage 40,21.135221,-157.20442,MO
513.3,Gage 2,21.14820798,-157.2013505,MO
513.1,F15,21.15515249,-157.2221835,MO
513,Gage 5,21.16376297,-157.2107945,MO
511.2,Gage 1,21.12182009,-157.2071845,MO
511.1,Gage 41,21.12404264,-157.2269066,MO
511,MAUNALOA 511,21.13348648,-157.2121842,MO
505.2,Gage 28,21.14015323,-157.2255172,MO
505.1,Gage 20,21.13515358,-157.2327396,MO
505,Gage 14,21.14432027,-157.2427392,MO
504,Gage 32,21.10515467,-157.2471853,MO
503.1,Gage 21,21.11793202,-157.2407958,MO
503,Gage 22,21.11515457,-157.2516293,MO
502.1,Puukaae,21.13848766,-157.2627396,MO
502,Gage 30,21.14182081,-157.2591282,MO
501,Gage 31,21.12515465,-157.2638512,MO
500.5,Iloli,21.11626217,-157.1032979,MO
500.4,Waikane,21.09348693,-157.1505196,MO
500.3,Kolo Makai,21.09237588,-157.1738526,MO
500.2,Pokohola,21.11015513,-157.2688519,MO
500.1,Frears Flat,21.10293276,-157.2566299,MO
500,Kumakaipo,21.12182194,-157.2971857,MO
499.9,KANELOA,20.52222222,-156.5658333,KO
499.8,HONOKANAI'A,20.50888889,-156.6816667,KO
499.6,KAHOOLAWE 499.6,20.55694,-156.575,KO
499.13,HAKIOAWA,20.58027778,-156.5711111,KO
499.12,KEALIALALO,20.54361111,-156.6408333,KO
499.11,LUA MAKIKA,20.5625,-156.5630556,KO
497,NAKALELE FIELD 60 497,21.02511528,-156.6005068,MA
496,Field 62,21.01178311,-156.6021733,MA
495.1,Honokohau Gulch,20.98011875,-156.5955073,MA
495,Field 65,21.00178384,-156.6005067,MA
494.1,Honolua 0133,21.0012,-156.62267,MA
494,HONOLUA FIELD 49 494,21.010978,-156.633839,MA
493,HONOKOHUA 493,21.00011804,-156.655505,MA
492.6,KAUPAKULUA RES,20.9117878,-156.2921855,MA
492.5,Halehaku,20.91456529,-156.2830191,MA
492.4,Field 4-06,20.91345422,-156.2971853,MA
492.2,HALEHAKU 492.2,20.91,-156.282,MA
492.1,Field 30,20.9184536,-156.2638533,MA
492,Kapalaalaea,20.92011983,-156.2555202,MA
491.1,Field 7-06,20.92345276,-156.293852,MA
491,Gage 26,20.9201201,-156.2871856,MA
490.7,KUIAHA 490.7,20.89306,-156.30306,MA
490.6,Kuiaha Expt Sta,20.89845621,-156.3013521,MA
490.3,Field 31,20.89179021,-156.3121851,MA
490.2,Pauwela,20.93011772,-156.3205175,MA
490,PAUWELA 490,20.93011772,-156.3205175,MA
489,Haiku,20.9288998,-156.3225,MA
488.6,PEAHI 488.6,20.90734396,-156.2696865,MA
488.4,Kaupakalua,20.89678976,-156.2916301,MA
488.3,Ulumalu,20.90512202,-156.2838526,MA
488.2,Field 6-Rd,20.90178911,-156.2860748,MA
488.1,Haiku 825,20.90012256,-156.3221846,MA
488,Haiku Nursery,20.92289706,-156.3205176,MA
487.2,Field 218,20.93345036,-156.3271839,MA
487,Field 217,20.92845141,-156.3221842,MA
486.8,West Kuiaha Rd 0156,20.90433,-156.306715,MA
486.7,HAIKU 3.2 SE,20.92011989,-156.3071849,MA
486.6,F109,20.92346429,-156.3401955,MA
486.5,Field 108,20.92622969,-156.3427391,MA
486.4,Haiku Kuiaha,20.9151205,-156.3155179,MA
486.3,Haiku Old Camp,20.91178758,-156.3221844,MA
486.2,Haiku,20.9067883,-156.3205179,MA
486,Field 230,20.92511881,-156.3405169,MA
485.6,F119,20.88820671,-156.329644,MA
485.5,F105,20.92051345,-156.3613979,MA
485.2,Hamakuapoko,20.88012468,-156.3305179,MA
485.1,Field 105,20.92345262,-156.3588497,MA
485,HAMAKUAPOKO 485,20.91345401,-156.3455169,MA
484.2,Kaehu 0122,20.909167,-156.489444,MA
484,WAIEHU CAMP 484,20.91623388,-156.5088444,MA
483,WAIHEE 483,20.9284552,-156.5138441,MA
482.5,Kahakuloa,20.9540997,-156.5342,MA
482.4,KAHAKULOA MAUKA 482,20.9539,-156.5342,MA
482.3,Kahakuloa Mauka,20.98678422,-156.5457868,MA
482.2,Maluhia,20.95373111,-156.5332876,MA
482.1,Kahakuloa,20.9787294,-156.5513422,MA
482,WAIHEE VALLEY 482,20.94012106,-156.5255102,MA
481.4,Mount Eke,20.91345705,-156.5805086,MA
481.3,Eke,20.92012316,-156.5738421,MA
481.2,Puu Kukui Upp 2,20.90512438,-156.5888419,MA
481.1,Puu Kukui Upp 1,20.89512516,-156.5971751,MA
481,NAKALALUA 481,20.91623468,-156.5924527,MA
480.1,Honokohau Stream near Honokohau,20.959694,-156.587056,MA
480,HONOKOHAU 480,20.964795,-156.589066,MA
477.1,Honokohau Ridge,20.95845371,-156.6005074,MA
477,HAELAAU 477,20.934207,-156.615867,MA
476,HONOKOWAI INTAKE 476,20.929688,-156.621838,MA
475,MOKUPEA 475,20.97511918,-156.6188401,MA
474.2,FIELD 28 RESERVOIR 474.2,20.9671,-156.6374,MA
474,FIELD 46 474,20.9951177,-156.6391163,MA
473,MAHANA 473,20.97011955,-156.62384,MA
472.2,Honokowai Power,20.94678797,-156.6471725,MA
472.1,Honokowai Gulch,20.9301228,-156.6305069,MA
472,PUU KUKUI MAKAI 472,20.92012364,-156.6288406,MA
471,Field 28,20.97234145,-156.6471719,MA
470.1,Napili Kai Bhclb,20.96234279,-156.6666161,MA
470,Field 34,20.99178478,-156.6505049,MA
467.01,HORNER RESERVOIR 467.01,20.922,-156.648,MA
467,Field A-2,20.9217904,-156.6505064,MA
466,MAHINAHINA 466,20.94678808,-156.6555055,MA
465.1,Mahinahina,20.9552002,-156.6562,MA
465,Field 14,20.95512079,-156.6555054,MA
464,Field B-2,20.93678898,-156.6538392,MA
463,Field B-8,20.91845724,-156.6621727,MA
462.4,KAPALUA W.MAUI AIRPORT 462.4,20.9625,-156.6753,MA
462.3,Field 34 Makai,20.97511979,-156.666616,MA
462.2,Field 33,20.96178692,-156.6538387,MA
462.1,Field 24,20.96678644,-156.6505053,MA
462,Field 32a,20.96012071,-156.6671717,MA
461,Field C-1,20.93678903,-156.6705052,MA
460,30 Lua,20.94734382,-156.6721716,MA
458.1,Field 31C,20.9670647,-156.666616,MA
458,Kahana Camp,20.97317611,-156.675505,MA
457.1,PUUKOLII 457.1,20.93194,-156.67611,MA
457,PUUKOLI 457,20.92845677,-156.6771721,MA
456,Field C-7,20.92212,-156.68189,MA
455,Field D-4,20.94512315,-156.6855055,MA
454,Field D-7,20.91623663,-156.6871727,MA
453.1,KAANAPALI AIRPORT,20.92929148,-156.6930057,MA
453,Kaanapali,20.92679169,-156.6938392,MA
451.1,Honomanu Valley,20.83846006,-156.1838582,MA
451,Honomanu-USGS,20.8329051,-156.1855249,MA
450.8,Puohakamoa Gch 2,20.84345997,-156.1971908,MA
450.7,Oopuola Gulch 3,20.85179275,-156.2105233,MA
450.6,Oopuola Gulch 2,20.85679216,-156.20719,MA
450.5,Alo Gulch,20.83679402,-156.2038573,MA
450.4,Oopuola Gulch 1,20.86345804,-156.2038567,MA
450.3,Puohakamoa Gulch,20.85012577,-156.1921908,MA
450.11,Piinaau,20.84651366,-156.1488597,MA
450.1,Keanae Taro Pch,20.85845602,-156.1471927,MA
450,HONOMANU 450,20.85012535,-156.1805246,MA
449,WAIKAMOI 449,20.86179099,-156.1905239,MA
447,Punaluu,20.87845561,-156.1921902,MA
446.2,EMI Base Yard 0155,20.890997,-156.212316,MA
446.1,Kailua,20.89012219,-156.2138558,MA
446,KAILUA 446,20.89012208,-156.2121892,MA
445,Kailua Mauka,20.87679049,-156.2171892,MA
444,Waipio,20.90012183,-156.2305216,MA
443.2,Waikamoi Pump,20.82679515,-156.22219,MA
443.1,Hoolawa Gulch,20.85512617,-156.2438552,MA
443,Kailua Mauka-Emi,20.83012825,-156.2333005,MA
442,LUPI UPPER 442,20.8851236,-156.2438547,MA
441,Hoolawa,20.90845446,-156.2455208,MA
440,OPANA MAUKA 440,20.8334614,-156.2505219,MA
436.1,Halehaku Gulch,20.84623815,-156.2527439,MA
436,KAILIILI 436,20.84179424,-156.2688544,MA
435.3,KAUPAKULUA,20.8817,-156.2844,MA
435.2,Kaupakuloa Ft 10,20.85679304,-156.2705206,MA
435.1,Kaupakuloa Sch 9,20.88512417,-156.2938526,MA
435,Opana Gulch,20.88345747,-156.2705201,MA
434.11,Piiholo 0115,20.8415,-156.2948,MA
434.2,Waiale,20.82846225,-156.3038532,MA
434.1,P-112,20.83846142,-156.2955199,MA
434,HALEAKALA EXPERIMENTAL FARM 4,20.84179446,-156.2921867,MA
433.2,Maluhia,20.84179456,-156.3088527,MA
433.1,Makawao House,20.8434611,-156.3088527,MA
433,Piiholo,20.85346026,-156.3005195,MA
432.4,Makawao AP834-KH6HHG,20.855,-156.315,MA
432.3,Makawao,20.84679419,-156.3138524,MA
432.2,Makawao,20.86345948,-156.3138522,MA
432.1,Makawao-Tavares,20.84957173,-156.3121858,MA
432,HALEAKALA RANCH 432,20.83346191,-156.3138527,MA
431.1,Field 220,20.85679343,-156.335518,MA
431,Gage 23,20.84957178,-156.3271852,MA
430.1,Lilikoi,20.88290217,-156.3171851,MA
430,Field 242,20.88012466,-156.3255181,MA
427,Field 273,20.83346198,-156.3288521,MA
426.6,Pukalani,20.8355007,-156.3307,MA
426.5,Pukalani Terrace,20.83151773,-156.3424626,MA
426.4,Makawao,20.8329065,-156.3388516,MA
426.3,Gage 20,20.84679427,-156.3405179,MA
426.2,Field 46 (1625),20.83290648,-156.3338519,MA
426.1,Gage 19,20.83346203,-156.345518,MA
426,Gage 21,20.83012893,-156.3355184,MA
425.4,Komoko,20.86845905,-156.3071857,MA
425.3,PUUOMALEI,20.87345863,-156.313852,MA
425.2,Kaluanui,20.8701256,-156.3205184,MA
425.1,Grove Ranch,20.87179216,-156.3271849,MA
425,Field 252,20.865227,-156.331861,MA
424.2,F300,20.85869098,-156.3485662,MA
424,Field 271,20.84957182,-156.3405179,MA
423.1,Field 227,20.87345873,-156.347184,MA
423,HALIIMAILE 423,20.86679262,-156.3405177,MA
422,Paholei,20.87679172,-156.3438508,MA
421.4,F116,20.89378893,-156.3338403,MA
421.2,Field 205,20.90345543,-156.3305175,MA
421,Field 236,20.89678971,-156.3405173,MA
420.1,F307,20.83446023,-156.3556341,MA
420,Gage 25,20.83290652,-156.3471846,MA
419.1,F301,20.84919845,-156.3507995,MA
419,Field 301,20.8467943,-156.3505175,MA
417.1,F201,20.87584239,-156.3509271,MA
417,Field 201,20.88012476,-156.3521838,MA
416.1,F102,20.90032024,-156.3489987,MA
416,Field 102,20.90512189,-156.3505168,MA
415.1,F306,20.86600756,-156.3679354,MA
415,Field 306,20.86679276,-156.3671833,MA
414,Kailua,20.86845926,-156.3621835,MA
413.2,F205,20.89217282,-156.3640467,MA
413.1,Paia Bell House,20.89678988,-156.3688496,MA
413,Kaheka,20.89179034,-156.3638499,MA
412,Gage 24,20.83512865,-156.3666282,MA
411.1,F311,20.84564409,-156.3868064,MA
411,Field 311,20.84512788,-156.3771832,MA
410,KEAHUA 410,20.85846016,-156.3805162,MA
407.1,F209,20.87564139,-156.3759149,MA
407,Field 209,20.8801249,-156.3738496,MA
406.3,F208,20.90699057,-156.3741158,MA
406.2,Maui Pine,20.91151013,-156.3760714,MA
406,PAIA 406,20.9051221,-156.3738494,MA
405.1,F212,20.89634184,-156.3791104,MA
405,Field 212,20.90345576,-156.3805157,MA
404.7,F603,20.87685627,-156.4060842,MA
404.6,F508,20.87524327,-156.3882089,MA
404.2,Upper Village 3,20.88345817,-156.4171812,MA
404.1,Field 603,20.87512555,-156.405515,MA
404,Field 508,20.87512547,-156.3871825,MA
403.2,F611,20.89534923,-156.3963662,MA
403,Field 611,20.898566,-156.394039,MA
402.1,F510,20.85981111,-156.4020622,MA
402,CAMP 10 HCS 402,20.85846021,-156.4038486,MA
401.3,F806,20.83874483,-156.4124556,MA
401.2,F809,20.83524019,-156.4319358,MA
401.1,Field 809,20.83346229,-156.4305144,MA
401,Vil 13,20.83846178,-156.4121818,MA
400.3,F607,20.89402698,-156.4104194,MA
400.2,Field 607,20.89540151,-156.4088482,MA
400.1,Cent'l Pow Plt,20.8867914,-156.4471801,MA
400,SPRECKELSVILLE 400,20.897526,-156.41427,MA
398.1,Kahului Nursery,20.89012444,-156.4455134,MA
398,KAHULUI AIRPORT,20.8887,-156.436,MA
397.5,F710,20.87780745,-156.4441986,MA
397.4,F702,20.85716186,-156.4314098,MA
397.2,Field 710,20.8731814,-156.4382916,MA
397,Field 606,20.8684595,-156.4305141,MA
396.3,F713,20.8699525,-156.4540587,MA
396.2,F711,20.86912591,-156.4511897,MA
396.1,Puunene Mill,20.86651534,-156.4524578,MA
396,PUUNENE 396,20.8717927,-156.4538466,MA
395.1,Kahului,20.891791,-156.4638461,MA
395,Dairy,20.8851249,-156.4571797,MA
394.2,F902,20.83706303,-156.4693951,MA
394,Vil 6,20.83512925,-156.4688463,MA
393.2,F719,20.84959149,-156.4820377,MA
393.1,Herbicide Plant,20.85346087,-156.4555132,MA
393,Field 719,20.84679501,-156.4755125,MA
392,Wailuku,20.89179104,-156.4971783,MA
391.2,F717,20.85476999,-156.4578408,MA
391,Hayashi,20.83703,-156.5059,MA
390.5,F747,20.84763533,-156.505028,MA
390.4,Waikapu Country Club,20.8346996,-156.5135,MA
390.2,Wailuku-Everett,20.85512809,-156.5105114,MA
390.1,Reservoir 1,20.85179517,-156.5238444,MA
390,WAIKAPU 390,20.8491,-156.5092,MA
387.6,Maui HI US AR427-AH6GR,20.875,-156.516,MA
387.3,WAILUKU 2.2 W,20.8825,-156.5398,MO
387.2,Iao Needle,20.88012615,-156.5471767,MA
387.1,Iao Valley,20.88345908,-156.5355103,MA
387,Hopoi Reservoir,20.87679263,-156.5055114,MA
386.6,Wailuku,20.8831005,-156.5124,MA
386.5,Field 37,20.90290154,-156.5118999,MA
386.4,Happy Valley,20.89290221,-156.5057891,MA
386.2,Wailuku Alex,20.88345861,-156.5021781,MA
386.1,Wailuku,20.88345869,-156.507178,MA
386,WAILUKU 386,20.89345755,-156.4971783,MA
380,PuuKukuiRainGageatalt,20.89083333,-156.6008333,MA
378,Power House 2,20.87345987,-156.6405072,MA
377,OLOWALU GULCH 377,20.840639,-156.593579,MA
376,LAUNIUPOKO INTAKE 376,20.854119,-156.617207,MA
375,KAUAULA INTAKE 375,20.87679294,-156.6221744,MA
374,KAHOMA INTAKE 374,20.901204,-156.623574,MA
373,Field LA-5,20.87845968,-156.6455071,MA
